5,0.2
5,0.21818181818181817
5,0.23636363636363636
5,0.23636363636363636
5,0.2545454545454545
5,0.2545454545454545
5,0.2909090909090909
5,0.3090909090909091
3,0.32727272727272727
3,0.32727272727272727
3,0.34545454545454546
3,0.34545454545454546
3,0.38181818181818183
3,0.38181818181818183
2,0.41818181818181815
3,0.45454545454545453
3,0.45454545454545453
3,0.4727272727272727
2,0.509090909090909
2,0.5454545454545454
2,0.5272727272727272
2,0.5454545454545454
2,0.5636363636363636
2,0.5636363636363636
2,0.5454545454545454
2,0.5636363636363636
2,0.5454545454545454
2,0.5454545454545454
2,0.5454545454545454
2,0.5454545454545454
2,0.5818181818181818
2,0.6
2,0.6
2,0.6
2,0.6181818181818182
2,0.6181818181818182
2,0.6181818181818182
2,0.6363636363636364
2,0.6363636363636364
2,0.6181818181818182
2,0.6181818181818182
2,0.6181818181818182
2,0.6363636363636364
2,0.6181818181818182
2,0.6181818181818182
2,0.6363636363636364
2,0.6363636363636364
2,0.6363636363636364
2,0.6363636363636364
2,0.6545454545454545
2,0.6727272727272727
2,0.6727272727272727
2,0.6727272727272727
2,0.6909090909090909
2,0.6545454545454545
2,0.6727272727272727
2,0.6909090909090909
2,0.6727272727272727
2,0.6727272727272727
2,0.6727272727272727
2,0.6727272727272727
2,0.6545454545454545
2,0.6545454545454545
2,0.6363636363636364
2,0.6727272727272727
2,0.7090909090909091
2,0.6909090909090909
2,0.6545454545454545
2,0.6909090909090909
2,0.6909090909090909
2,0.6727272727272727
2,0.6727272727272727
2,0.6909090909090909
2,0.7090909090909091
2,0.7090909090909091
2,0.7272727272727273
2,0.7454545454545455
2,0.7090909090909091
2,0.7090909090909091
2,0.7272727272727273
2,0.7090909090909091
2,0.7272727272727273
2,0.8
2,0.7454545454545455
2,0.7454545454545455
2,0.7090909090909091
3,0.6363636363636364
3,0.6181818181818182
2,0.6181818181818182
2,0.5636363636363636
3,0.4727272727272727
3,0.41818181818181815
3,0.34545454545454546
3,0.3090909090909091
3,0.34545454545454546
3,0.3090909090909091
3,0.2727272727272727
3,0.2727272727272727
1,0.23636363636363636
1,0.21818181818181817
1,0.21818181818181817
1,0.21818181818181817
1,0.21818181818181817
1,0.2
1,0.2
1,0.2
1,0.2
1,0.18181818181818182
1,0.18181818181818182
1,0.18181818181818182
1,0.18181818181818182
1,0.16363636363636364
1,0.16363636363636364
1,0.16363636363636364
1,0.14545454545454545
1,0.12727272727272726
1,0.12727272727272726
1,0.12727272727272726
1,0.12727272727272726
1,0.12727272727272726
1,0.12727272727272726
1,0.12727272727272726
1,0.12727272727272726
1,0.12727272727272726
1,0.12727272727272726
1,0.12727272727272726
1,0.12727272727272726
1,0.12727272727272726
1,0.12727272727272726
1,0.12727272727272726
1,0.14545454545454545
1,0.14545454545454545
1,0.14545454545454545
1,0.14545454545454545
1,0.14545454545454545
1,0.16363636363636364
1,0.16363636363636364
1,0.16363636363636364
1,0.18181818181818182
1,0.18181818181818182
1,0.18181818181818182
1,0.18181818181818182
1,0.2
1,0.2
1,0.2
1,0.21818181818181817
1,0.23636363636363636
1,0.23636363636363636
1,0.23636363636363636
3,0.23636363636363636
3,0.2545454545454545
3,0.2545454545454545
3,0.2545454545454545
3,0.2545454545454545
3,0.2545454545454545
3,0.2545454545454545
3,0.2545454545454545
3,0.23636363636363636
3,0.2545454545454545
6,0.2727272727272727
6,0.2727272727272727
6,0.2727272727272727
3,0.2909090909090909
3,0.2909090909090909
3,0.2909090909090909
3,0.2909090909090909
3,0.2909090909090909
3,0.3090909090909091
3,0.3090909090909091
6,0.32727272727272727
6,0.34545454545454546
6,0.36363636363636365
3,0.38181818181818183
